movie_id,snapshot_date,popularity,vote_average,vote_count,revenue
504056,2026-03-01,2.686,7.50,281,
504056,2026-04-01,3.5,7.46,281,
504056,2026-05-01,7.988,7.52,283,
504172,2025-12-01,5.158,6.73,5249,174693022
504172,2026-01-01,5.707,6.78,5274,174887050
504172,2026-02-01,3.712,6.76,5290,174601777
504172,2026-03-01,1.847,6.85,5321,175082127
504172,2026-04-01,1.342,6.80,5332,174566118
504172,2026-05-01,3.146,6.85,5358,174774829
504253,2025-12-01,6.002,8.17,1754,33822522
504253,2026-01-01,6.819,8.13,1759,33751853
504253,2026-02-01,5.155,8.12,1765,33712976
504253,2026-03-01,2.813,8.21,1775,33796603
504253,2026-04-01,4.211,8.26,1784,33847023
504253,2026-05-01,2.93,8.21,1788,33746386
505026,2025-12-01,2.498,6.34,4112,137561803
505026,2026-01-01,2.196,6.33,4126,137424221
505026,2026-02-01,4.805,6.33,4140,137284991
505026,2026-03-01,6.983,6.28,4149,136902728
505026,2026-04-01,7.824,6.36,4173,137236384
505026,2026-05-01,5.397,6.41,4193,137410215
505292,2025-12-01,6.523,7.74,6,
505292,2026-01-01,6.464,7.68,6,
505292,2026-02-01,4.925,7.75,6,
505292,2026-03-01,2.127,7.71,6,
505292,2026-04-01,1.462,7.70,6,
505292,2026-05-01,3.738,7.83,6,
505642,2025-12-01,16.69,6.94,7344,861267091
505642,2026-01-01,10.141,6.86,7353,857653708
505642,2026-02-01,5.325,6.98,7404,861194927
505642,2026-03-01,3.403,6.87,7408,856664022
505642,2026-04-01,8.546,6.97,7454,859514523
505642,2026-05-01,15.611,7.05,7496,861602141
506574,2025-12-01,3.602,7.51,1577,
506574,2026-01-01,6.147,7.60,1587,
506574,2026-02-01,5.896,7.60,1592,
506574,2026-03-01,4.227,7.71,1603,
506574,2026-04-01,1.64,7.63,1605,
506574,2026-05-01,1.926,7.75,1615,
507086,2025-12-01,15.989,6.53,6928,1005968425
507086,2026-01-01,12.667,6.45,6937,1001890158
507086,2026-02-01,8.6,6.59,6988,1006673236
507086,2026-03-01,3.491,6.52,7001,1003378093
507086,2026-04-01,4.647,6.51,7024,1002149192
507086,2026-05-01,27.72,6.63,7070,1006016617
507089,2025-12-01,13.56,7.26,4943,298126738
507089,2026-01-01,7.823,7.14,4945,296428890
507089,2026-02-01,3.712,7.19,4968,296712459
507089,2026-03-01,2.764,7.19,4986,296509146
507089,2026-04-01,6.553,7.25,5012,296996029
507089,2026-05-01,11.242,7.28,5033,297117303
508439,2025-12-01,4.592,7.51,6435,141831237
508439,2026-01-01,6.102,7.50,6456,141650755
508439,2026-02-01,5.472,7.52,6482,141651606
508439,2026-03-01,3.316,7.58,6516,141885722
508439,2026-04-01,1.492,7.59,6541,141838899
508439,2026-05-01,2.392,7.69,6582,142306279
508442,2025-12-01,3.831,7.99,11198,122057284
508442,2026-01-01,5.775,8.03,11249,122153159
508442,2026-02-01,11.532,8.00,11281,121917498
508442,2026-03-01,15.456,8.00,11320,121814305
508442,2026-04-01,15.082,8.08,11387,122146572
508442,2026-05-01,8.55,8.10,11432,122132666
508642,2025-12-01,2.638,7.09,926,20987662
508642,2026-01-01,5.031,7.17,931,21045864
508642,2026-02-01,9.197,7.12,933,20984253
508642,2026-03-01,12.944,7.20,938,21032986
508642,2026-04-01,10.856,7.22,942,21032734
508642,2026-05-01,5.496,7.20,945,20999277
508883,2025-12-01,3.556,7.33,2597,294828411
508883,2026-01-01,6.93,7.24,2600,293545111
508883,2026-02-01,12.644,7.39,2619,294967862
508883,2026-03-01,21.822,7.32,2623,293919333
508883,2026-04-01,6.747,7.29,2631,293372121
508883,2026-05-01,3.089,7.33,2643,293638666
508935,2025-12-01,4.939,6.86,330,460447037
508935,2026-01-01,3.941,6.96,333,462016793
508935,2026-02-01,1.759,6.95,334,461465855
508935,2026-03-01,1.17,6.92,334,460411046
508935,2026-04-01,2.802,6.99,336,461452013
508935,2026-05-01,5.218,7.07,338,462556656
508943,2025-12-01,20.365,7.62,8754,50996322
508943,2026-01-01,12.6,7.68,8799,51078144
508943,2026-02-01,8.391,7.67,8827,51010725
508943,2026-03-01,9.647,7.75,8878,51138821
508943,2026-04-01,3.038,7.73,8904,51054854
508943,2026-05-01,7.018,7.77,8945,51102660
508947,2025-12-01,16.25,7.21,5756,21804066
508947,2026-01-01,9.834,7.20,5775,21777889
508947,2026-02-01,4.803,7.29,5810,21842544
508947,2026-03-01,12.967,7.34,5837,21861915
508947,2026-04-01,11.236,7.32,5855,21829064
508947,2026-05-01,16.493,7.31,5873,21802495
508965,2025-12-01,2.655,8.08,4581,
508965,2026-01-01,4.64,8.07,4596,
508965,2026-02-01,5.367,8.08,4614,
508965,2026-03-01,4.737,8.22,4647,
508965,2026-04-01,1.928,8.11,4650,
508965,2026-05-01,2.1,8.15,4671,
509967,2025-12-01,6.11,6.26,5077,
509967,2026-01-01,3.162,6.28,5098,
509967,2026-02-01,1.631,6.29,5118,
509967,2026-03-01,3.186,6.34,5144,
509967,2026-04-01,5.508,6.27,5151,
509967,2026-05-01,7.089,6.31,5175,
511642,2025-12-01,6.502,5.44,6,
511642,2026-01-01,9.164,5.37,6,
511642,2026-02-01,8.717,5.35,6,
511642,2026-03-01,6.445,5.46,6,
511642,2026-04-01,2.65,5.42,6,
511642,2026-05-01,2.65,5.48,6,
511809,2025-12-01,2.702,6.85,1749,76163034
511809,2026-01-01,1.272,6.89,1757,76225976
511809,2026-02-01,1.562,6.77,1758,75789947
511809,2026-03-01,3.436,6.81,1766,75866115
511809,2026-04-01,5.251,6.91,1777,76106022
511809,2026-05-01,4.402,6.89,1782,75975122
512195,2025-12-01,3.154,6.64,6321,178388
512195,2026-01-01,2.284,6.69,6352,178576
512195,2026-02-01,5.04,6.71,6378,178583
512195,2026-03-01,8.063,6.67,6393,178117
512195,2026-04-01,8.78,6.67,6416,178009
512195,2026-05-01,6.05,6.66,6437,177802
512200,2025-12-01,7.458,6.75,9185,801612156
512200,2026-01-01,3.089,6.72,9210,800010372
512200,2026-02-01,3.101,6.75,9251,800515439
512200,2026-03-01,6.884,6.76,9286,800125816
512200,2026-04-01,12.37,6.88,9349,803454449
512200,2026-05-01,12.478,6.91,9388,803545842
513310,2025-12-01,5.39,6.77,1893,2000552
513310,2026-01-01,6.802,6.74,1898,1996532
513310,2026-02-01,6.152,6.78,1907,1998536
513310,2026-03-01,3.544,6.83,1916,2000516
513310,2026-04-01,1.761,6.90,1926,2004584
513310,2026-05-01,2.444,6.83,1930,1997504
514207,2025-12-01,2.48,6.75,870,32111181
514207,2026-01-01,1.272,6.81,874,32166079
514207,2026-02-01,3.675,6.75,876,32062447
514207,2026-03-01,4.301,6.83,881,32139112
514207,2026-04-01,8.81,6.77,883,32036443
514207,2026-05-01,4.325,6.80,886,32051853
514847,2025-12-01,8.722,6.56,3602,12419580
514847,2026-01-01,7.007,6.54,3614,12402393
514847,2026-02-01,8.752,6.56,3628,12398524
514847,2026-03-01,19.49,6.64,3649,12431188
514847,2026-04-01,3.486,6.55,3652,12375086
514847,2026-05-01,2.084,6.68,3679,12433197
515001,2025-12-01,4.848,7.86,10206,82478601
515001,2026-01-01,7.329,7.85,10238,82367268
515001,2026-02-01,7.605,7.88,10285,82418729
515001,2026-03-01,8.056,7.86,10315,82280676
515001,2026-04-01,2.237,7.93,10371,82448418
515001,2026-05-01,2.07,7.94,10408,82392504
515916,2025-12-01,11.091,7.01,746,
515916,2026-01-01,20.936,7.11,751,
515916,2026-02-01,22.049,7.10,753,
515916,2026-03-01,15.426,7.12,756,
515916,2026-04-01,9.945,7.05,757,
515916,2026-05-01,5.346,7.16,762,
516486,2025-12-01,4.574,7.31,3256,
516486,2026-01-01,1.791,7.23,3261,
516486,2026-02-01,2.417,7.26,3274,
516486,2026-03-01,5.663,7.33,3292,
516486,2026-04-01,7.346,7.29,3300,
516486,2026-05-01,7.826,7.42,3323,
516632,2025-12-01,14.481,6.08,1008,4796446
516632,2026-01-01,4.069,6.12,1013,4801368
516632,2026-02-01,1.885,6.15,1017,4802548
516632,2026-03-01,2.953,6.21,1022,4809542
516632,2026-04-01,6.223,6.22,1026,4808794
516632,2026-05-01,7.954,6.19,1029,4798231
518068,2025-12-01,3.672,7.91,737,112487030
518068,2026-01-01,5.783,8.02,741,112881570
518068,2026-02-01,4.754,7.97,743,112576360
518068,2026-03-01,6.161,8.04,747,112794270
518068,2026-04-01,1.404,8.11,751,112993909
518068,2026-05-01,1.718,8.02,752,112498535
519465,2025-12-01,16.862,6.78,372,
519465,2026-01-01,14.529,6.83,374,
519465,2026-02-01,8.177,6.89,375,
519465,2026-03-01,3.666,6.84,376,
519465,2026-04-01,6.887,6.91,378,
519465,2026-05-01,13.283,6.90,380,
520763,2025-12-01,2.044,7.26,7256,296833422
520763,2026-01-01,9.619,7.35,7297,297570311
520763,2026-02-01,8.519,7.38,7330,297761224
520763,2026-03-01,10.437,7.40,7360,297771929
520763,2026-04-01,8.076,7.41,7387,297561390
520763,2026-05-01,4.38,7.48,7427,298217988
521029,2025-12-01,6.166,6.22,3762,230581033
521029,2026-01-01,4.169,6.37,3791,231807597
521029,2026-02-01,1.702,6.30,3797,230972313
521029,2026-03-01,2.501,6.31,3811,230851599
521029,2026-04-01,5.406,6.34,3828,230986188
521029,2026-05-01,6.97,6.32,3839,230587971
522162,2025-12-01,4.129,7.02,2668,127591100
522162,2026-01-01,1.874,7.06,2680,127690472
522162,2026-02-01,1.664,6.97,2684,127163036
522162,2026-03-01,3.815,7.01,2696,127225717
522162,2026-04-01,16.746,7.12,2714,127708818
522162,2026-05-01,5.692,7.02,2716,127111821
522402,2025-12-01,5.787,7.65,3917,
522402,2026-01-01,3.385,7.67,3933,
522402,2026-02-01,1.69,7.77,3958,
522402,2026-03-01,2.141,7.73,3968,
522402,2026-04-01,4.969,7.80,3989,
522402,2026-05-01,6.059,7.71,3994,
522518,2025-12-01,2.826,7.93,1587,78876758
522518,2026-01-01,4.938,7.93,1593,78820917
522518,2026-02-01,6.203,8.03,1602,79052798
522518,2026-03-01,4.079,7.96,1605,78775487
522518,2026-04-01,2.125,8.05,1615,78988439
522518,2026-05-01,2.964,8.05,1620,78925027
522627,2025-12-01,7.074,7.57,6493,115292034
522627,2026-01-01,3.055,7.54,6512,115097164
522627,2026-02-01,2.584,7.63,6550,115389470
522627,2026-03-01,5.326,7.58,6565,115090944
522627,2026-04-01,23.991,7.67,6604,115411583
522627,2026-05-01,9.035,7.58,6610,114882944
522681,2025-12-01,7.191,6.48,4961,156104471
522681,2026-01-01,5.099,6.48,4978,155981147
522681,2026-02-01,2.262,6.46,4992,155694326
522681,2026-03-01,1.381,6.41,5003,155249612
522681,2026-04-01,3.064,6.44,5025,155318748
522681,2026-05-01,5.978,6.53,5055,155776542
522931,2025-12-01,4.102,6.45,2541,69869647
522931,2026-01-01,14.058,6.57,2558,70139520
522931,2026-02-01,5.514,6.63,2571,70264788
522931,2026-03-01,2.542,6.53,2573,69923454
522931,2026-04-01,1.298,6.59,2587,70040735
522931,2026-05-01,1.989,6.55,2592,69853253
522938,2025-12-01,1.791,6.31,4133,91246911
522938,2026-01-01,3.08,6.42,4159,91559841
522938,2026-02-01,5.925,6.37,4169,91317183
522938,2026-03-01,7.855,6.37,4183,91250205
522938,2026-04-01,7.407,6.44,4206,91429728
522938,2026-05-01,4.26,6.48,4225,91495608
524047,2025-12-01,6.955,6.99,5229,52247909
524047,2026-01-01,13.819,7.06,5258,52362132
524047,2026-02-01,14.839,7.01,5270,52217471
524047,2026-03-01,11.988,7.07,5297,52306904
524047,2026-04-01,5.864,7.09,5319,52307217
524047,2026-05-01,3.379,7.09,5337,52260461
524434,2025-12-01,5.074,6.65,8955,401553472
524434,2026-01-01,9.137,6.65,8987,401230212
524434,2026-02-01,12.432,6.77,9049,402933359
524434,2026-03-01,9.024,6.75,9076,402286839
524434,2026-04-01,4.063,6.71,9098,401288110
524434,2026-05-01,2.624,6.80,9151,402356798
526896,2025-12-01,6.358,5.74,4724,167362131
526896,2026-01-01,4.466,5.87,4756,168080282
526896,2026-02-01,1.684,5.77,4761,167267584
526896,2026-03-01,2.134,5.83,4786,167597491
526896,2026-04-01,11.277,5.89,4810,167817764
526896,2026-05-01,6.422,5.81,4817,167183096
527641,2025-12-01,2.982,8.10,5792,92675006
527641,2026-01-01,6.26,8.15,5820,92782792
527641,2026-02-01,7.623,8.12,5836,92603889
527641,2026-03-01,6.085,8.11,5854,92471101
527641,2026-04-01,3.218,8.12,5877,92442765
527641,2026-05-01,1.826,8.25,5918,92854465
527729,2025-12-01,1.5,6.78,1296,74633492
527729,2026-01-01,2.799,6.82,1302,74699191
527729,2026-02-01,2.334,6.82,1306,74629023
527729,2026-03-01,3.678,6.76,1309,74410920
527729,2026-04-01,4.599,6.88,1318,74686677
527729,2026-05-01,2.911,6.80,1320,74405557
527774,2025-12-01,3.184,7.66,7144,130336170
527774,2026-01-01,2.94,7.68,7172,130297826
527774,2026-02-01,6.87,7.72,7206,130423032
527774,2026-03-01,9.926,7.67,7222,130066195
527774,2026-04-01,11.076,7.76,7264,130400338
527774,2026-05-01,6.965,7.74,7287,130239136
528434,2025-12-01,6.448,8.85,5,
528434,2026-01-01,5.761,8.92,5,
528434,2026-02-01,2.789,8.88,5,
528434,2026-03-01,1.572,8.99,5,
528434,2026-04-01,2.694,8.98,5,
528434,2026-05-01,5.473,9.01,5,
529203,2025-12-01,7.217,7.28,4049,215572888
529203,2026-01-01,6.81,7.31,4066,215603979
529203,2026-02-01,4.229,7.35,4085,215811248
529203,2026-03-01,1.873,7.37,4102,215789226
529203,2026-04-01,4.154,7.36,4116,215575479
529203,2026-05-01,5.567,7.47,4142,216332013
529216,2025-12-01,6.621,7.37,1954,17345860
529216,2026-01-01,5.284,7.34,1959,17312803
529216,2026-02-01,3.227,7.45,1972,17376942
529216,2026-03-01,1.357,7.37,1974,17305526
529216,2026-04-01,2.224,7.38,1982,17294299
529216,2026-05-01,4.443,7.38,1989,17282241
530254,2025-12-01,5.443,7.75,739,24286997
530254,2026-01-01,2.891,7.84,743,24356951
530254,2026-02-01,1.748,7.83,746,24334314
530254,2026-03-01,3.517,7.82,748,24296489
530254,2026-04-01,10.206,7.81,751,24274875
530254,2026-05-01,15.944,7.89,755,24333146
530385,2025-12-01,14.767,6.97,7941,48485604
530385,2026-01-01,14.752,6.99,7974,48485313
530385,2026-02-01,10.406,7.09,8022,48628190
530385,2026-03-01,4.601,7.10,8054,48624407
530385,2026-04-01,3.933,7.00,8061,48391033
530385,2026-05-01,10.514,7.15,8121,48640411
530442,2025-12-01,12.65,4.86,107,
530442,2026-01-01,28.9,4.84,108,
530442,2026-02-01,9.51,4.79,108,
530442,2026-03-01,5.101,4.88,109,
530442,2026-04-01,2.951,4.86,109,
530442,2026-05-01,6.181,4.87,109,
530915,2025-12-01,8.455,7.86,13271,445764597
530915,2026-01-01,4.004,7.91,13333,446160702
530915,2026-02-01,3.248,7.98,13408,447209845
530915,2026-03-01,7.024,7.98,13454,446752183
530915,2026-04-01,11.543,7.97,13499,446286492
530915,2026-05-01,11.386,7.92,13528,445031267
531219,2025-12-01,7.249,6.20,2924,29291791
531219,2026-01-01,4.856,6.27,2940,29353153
531219,2026-02-01,1.875,6.19,2945,29235880
531219,2026-03-01,2.374,6.32,2965,29365108
531219,2026-04-01,5.034,6.30,2974,29314999
531219,2026-05-01,7.198,6.28,2982,29264363
531309,2025-12-01,2.42,5.99,3402,33161461
531309,2026-01-01,2.984,6.10,3424,33275886
531309,2026-02-01,6.781,6.13,3439,33291436
531309,2026-03-01,10.49,6.17,3454,33315158
531309,2026-04-01,8.677,6.07,3457,33151693
531309,2026-05-01,6.413,6.21,3483,33321338
531428,2025-12-01,4.108,7.96,2877,9913958
531428,2026-01-01,2.366,8.03,2893,9933427
531428,2026-02-01,4.791,8.08,2907,9946109
531428,2026-03-01,8.588,8.04,2915,9924139
531428,2026-04-01,11.046,8.10,2929,9938309
531428,2026-05-01,8.996,8.14,2943,9946169
531876,2025-12-01,1.247,6.77,1151,2134937
531876,2026-01-01,2.184,6.73,1154,2130111
531876,2026-02-01,4.429,6.78,1160,2132479
531876,2026-03-01,5.927,6.85,1166,2137113
531876,2026-04-01,4.767,6.87,1171,2136934
531876,2026-05-01,2.139,6.79,1172,2128255
533514,2025-12-01,5.6,8.15,505,20312898
533514,2026-01-01,2.676,8.22,508,20353292
533514,2026-02-01,2.512,8.27,510,20376601
533514,2026-03-01,5.536,8.26,512,20359760
533514,2026-04-01,8.519,8.25,514,20334010
533514,2026-05-01,9.176,8.31,516,20362323
535167,2025-12-01,1.377,6.52,1132,
535167,2026-01-01,5.826,6.54,1137,
535167,2026-02-01,5.319,6.58,1142,
535167,2026-03-01,6.328,6.58,1146,
535167,2026-04-01,4.641,6.55,1149,
535167,2026-05-01,2.667,6.67,1157,
536554,2025-12-01,3.697,6.94,4741,182060486
536554,2026-01-01,1.744,6.95,4759,181998311
536554,2026-02-01,2.709,6.92,4773,181665624
536554,2026-03-01,5.941,6.99,4799,182013582
536554,2026-04-01,6.907,6.92,4806,181326391
536554,2026-05-01,5.965,6.94,4826,181374385
537523,2025-12-01,3.983,3.54,7,
537523,2026-01-01,1.913,3.56,7,
537523,2026-02-01,3.344,3.68,7,
537523,2026-03-01,2.673,3.65,7,
537523,2026-04-01,4.479,3.61,7,
537523,2026-05-01,10.036,3.65,7,
537915,2025-12-01,23.296,7.06,8343,69698574
537915,2026-01-01,21.508,6.98,8354,69402514
537915,2026-02-01,15.057,7.01,8392,69450885
537915,2026-03-01,7.023,7.05,8431,69510514
537915,2026-04-01,6.249,7.14,8480,69701493
537915,2026-05-01,13.675,7.14,8509,69635609
539681,2025-12-01,5.195,7.10,1697,203483546
539681,2026-01-01,1.589,7.11,1703,203397068
539681,2026-02-01,3.652,7.15,1711,203559062
539681,2026-03-01,5.256,7.05,1713,202591970
539681,2026-04-01,6.086,7.12,1722,203017052
539681,2026-05-01,4.41,7.17,1731,203281358
543753,2025-12-01,1.342,5.38,59,4298968
543753,2026-01-01,3.848,5.38,59,4294014
543753,2026-02-01,4.849,5.49,59,4310217
543753,2026-03-01,6.137,5.46,59,4302528
543753,2026-04-01,5.342,5.49,60,4303225
543753,2026-05-01,2.978,5.52,60,4304438
543831,2025-12-01,11.446,2.62,3,
543831,2026-01-01,2.041,2.61,3,
543831,2026-02-01,1.784,2.58,3,
543831,2026-03-01,3.949,2.59,3,
543831,2026-04-01,7.013,2.69,3,
543831,2026-05-01,7.086,2.70,3,
545609,2025-12-01,10.015,7.22,6489,
545609,2026-01-01,8.242,7.13,6495,
545609,2026-02-01,5.555,7.21,6533,
545609,2026-03-01,2.516,7.25,6563,
545609,2026-04-01,3.05,7.31,6597,
545609,2026-05-01,6.142,7.25,6610,
545611,2025-12-01,18.843,7.66,7865,139541597
545611,2026-01-01,19.454,7.68,7898,139560806
545611,2026-02-01,21.953,7.61,7911,139051334
545611,2026-03-01,4.917,7.61,7937,138904339
545611,2026-04-01,5.144,7.73,7992,139496496
545611,2026-05-01,10.273,7.66,8004,138971990
546121,2025-12-01,2.571,7.14,2838,5500835
546121,2026-01-01,4.159,7.07,2842,5479549
546121,2026-02-01,4.769,7.07,2852,5475826
546121,2026-03-01,3.622,7.09,2864,5475727
546121,2026-04-01,1.862,7.14,2878,5483734
546121,2026-05-01,1.106,7.16,2889,5482778
546554,2025-12-01,15.632,7.75,13770,313309068
546554,2026-01-01,21.917,7.72,13805,312605048
546554,2026-02-01,5.403,7.71,13852,312272750
546554,2026-03-01,3.544,7.84,13949,313656385
546554,2026-04-01,7.009,7.84,14000,313451749
546554,2026-05-01,13.012,7.85,14052,313309068
547016,2025-12-01,4.981,6.97,4728,
547016,2026-01-01,3.085,6.93,4739,
547016,2026-02-01,1.49,6.99,4764,
547016,2026-03-01,1.269,7.04,4786,
547016,2026-04-01,3.149,7.13,4815,
547016,2026-05-01,4.479,7.04,4820,
547777,2025-12-01,1.727,4.70,4,
547777,2026-01-01,3.406,4.68,4,
547777,2026-02-01,6.291,4.70,4,
547777,2026-03-01,7.448,4.72,4,
547777,2026-04-01,5.262,4.69,4,
547777,2026-05-01,3.076,4.84,4,
549649,2025-12-01,9.196,6.32,2,
549649,2026-01-01,5.913,6.38,2,
549649,2026-02-01,4.229,6.36,2,
549649,2026-03-01,3.073,6.41,2,
549649,2026-04-01,6.711,6.42,2,
549649,2026-05-01,11.343,6.54,2,
550205,2025-12-01,7.336,7.64,1450,25816866
550205,2026-01-01,7.735,7.72,1458,25877688
550205,2026-02-01,5.027,7.77,1465,25910117
550205,2026-03-01,1.979,7.70,1468,25819814
550205,2026-04-01,2.467,7.82,1477,25919116
550205,2026-05-01,5.17,7.79,1481,25865586
550988,2025-12-01,3.102,7.32,9642,331458967
550988,2026-01-01,4.014,7.29,9668,330782652
550988,2026-02-01,9.891,7.41,9733,332099476
550988,2026-03-01,13.016,7.38,9759,331425151
550988,2026-04-01,17.331,7.34,9782,330551910
550988,2026-05-01,6.464,7.38,9827,330870175
551824,2025-12-01,8.323,5.42,69,
551824,2026-01-01,7.065,5.51,70,
551824,2026-02-01,3.249,5.48,70,
551824,2026-03-01,1.794,5.47,70,
551824,2026-04-01,4.335,5.62,71,
551824,2026-05-01,7.312,5.56,71,
553512,2025-12-01,1.22,8.11,421,
553512,2026-01-01,3.958,8.16,423,
553512,2026-02-01,8.379,8.18,425,
553512,2026-03-01,6.448,8.28,427,
553512,2026-04-01,4.706,8.19,428,
553512,2026-05-01,5.924,8.28,430,
554776,2025-12-01,4.817,4.72,9,
554776,2026-01-01,2.319,4.78,9,
554776,2026-02-01,2.04,4.88,9,
554776,2026-03-01,4.227,4.84,9,
554776,2026-04-01,7.56,4.91,9,
554776,2026-05-01,7.411,4.86,9,
555604,2025-12-01,3.287,7.94,3281,
555604,2026-01-01,1.401,7.91,3289,
555604,2026-02-01,2.243,7.99,3309,
555604,2026-03-01,4.367,7.94,3316,
555604,2026-04-01,6.435,8.01,3334,
555604,2026-05-01,5.687,8.03,3347,
556678,2025-12-01,1.343,6.94,1924,25247023
556678,2026-01-01,2.38,6.91,1930,25200756
556678,2026-02-01,4.532,6.91,1936,25180193
556678,2026-03-01,6.071,6.98,1947,25232962
556678,2026-04-01,4.322,6.91,1950,25138613
556678,2026-05-01,2.259,6.94,1958,25147534
559907,2025-12-01,2.43,6.42,2160,18831402
559907,2026-01-01,1.26,6.50,2173,18877754
559907,2026-02-01,1.922,6.47,2179,18839222
559907,2026-03-01,4.156,6.52,2190,18864268
559907,2026-04-01,5.306,6.51,2197,18843869
559907,2026-05-01,5.334,6.65,2213,18933851
559969,2025-12-01,2.231,7.00,5541,
559969,2026-01-01,4.924,7.01,5562,
559969,2026-02-01,6.514,6.93,5570,
559969,2026-03-01,7.086,7.04,5606,
559969,2026-04-01,3.852,6.96,5613,
559969,2026-05-01,1.933,7.07,5650,
560057,2025-12-01,4.516,7.28,1683,
560057,2026-01-01,1.916,7.26,1688,
560057,2026-02-01,2.159,7.18,1690,
560057,2026-03-01,4.831,7.22,1698,
560057,2026-04-01,12.429,7.24,1705,
560057,2026-05-01,6.653,7.28,1713,
560210,2025-12-01,9.354,4.83,2,
560210,2026-01-01,6.507,4.85,2,
560210,2026-02-01,2.921,4.85,2,
560210,2026-03-01,2.702,5.01,2,
560210,2026-04-01,8.409,4.89,2,
560210,2026-05-01,9.137,4.96,2,
564147,2025-12-01,5.223,7.37,273,
564147,2026-01-01,5.952,7.31,274,
564147,2026-02-01,5.477,7.40,276,
564147,2026-03-01,2.973,7.45,277,
564147,2026-04-01,1.491,7.47,278,
564147,2026-05-01,2.748,7.50,279,
565124,2025-12-01,6.619,3.23,6,
565124,2026-01-01,10.567,3.20,6,
565124,2026-02-01,2.522,3.21,6,
565124,2026-03-01,1.277,3.20,6,
565124,2026-04-01,2.398,3.21,6,
565124,2026-05-01,4.85,3.26,6,
565770,2025-12-01,3.903,6.47,3057,130760607
565770,2026-01-01,16.455,6.51,3071,130819461
565770,2026-02-01,9.32,6.51,3082,130733926
565770,2026-03-01,8.265,6.61,3101,131145908
565770,2026-04-01,3.685,6.52,3105,130594244
565770,2026-05-01,1.949,6.54,3117,130587182
566525,2025-12-01,3.666,7.39,10195,432453362
566525,2026-01-01,7.912,7.44,10245,432995395
566525,2026-02-01,13.874,7.42,10276,432284787
566525,2026-03-01,16.19,7.43,10315,432147334
566525,2026-04-01,11.905,7.43,10350,431685698
566525,2026-05-01,5.772,7.44,10389,431568992
567609,2025-12-01,17.172,7.00,5428,57716028
567609,2026-01-01,12.534,6.95,5439,57537996
567609,2026-02-01,6.573,6.98,5463,57564614
567609,2026-03-01,3.402,6.99,5484,57553552
567609,2026-04-01,6.743,7.05,5512,57643778
567609,2026-05-01,13.835,7.11,5540,57728819
567646,2025-12-01,2.847,7.04,345,124483178
567646,2026-01-01,5.735,7.14,347,124878076
567646,2026-02-01,6.665,7.16,349,124896026
567646,2026-03-01,4.494,7.10,349,124504119
567646,2026-04-01,2.368,7.19,352,124842176
567646,2026-05-01,3.616,7.22,353,124891538
568124,2025-12-01,8.24,7.46,9994,261394592
568124,2026-01-01,11.777,7.40,10014,260566817
568124,2026-02-01,12.871,7.47,10067,261048118
568124,2026-03-01,8.529,7.49,10109,261096718
568124,2026-04-01,3.55,7.46,10137,260584062
568124,2026-05-01,3.924,7.62,10215,262009153
568160,2025-12-01,6.567,7.86,2576,192710902
568160,2026-01-01,6.457,7.81,2583,192221755
568160,2026-02-01,5.222,7.95,2601,193104070
568160,2026-03-01,2.358,7.96,2611,193038157
568160,2026-04-01,4.108,7.97,2621,192928301
568160,2026-05-01,4.155,8.00,2633,193072848
568620,2025-12-01,2.857,6.24,1689,36905995
568620,2026-01-01,5.403,6.35,1700,37040619
568620,2026-02-01,12.113,6.33,1705,36984951
568620,2026-03-01,3.817,6.35,1712,36984064
568620,2026-04-01,1.665,6.34,1717,36934827
568620,2026-05-01,2.718,6.37,1725,36952349
568949,2025-12-01,12.519,0.00,0,
568949,2026-01-01,4.895,0.00,0,
568949,2026-02-01,2.172,0.00,0,
568949,2026-03-01,1.591,0.00,0,
568949,2026-04-01,3.548,0.02,0,
568949,2026-05-01,5.33,0.00,0,
569094,2025-12-01,9.724,8.23,8499,691237832
569094,2026-01-01,23.486,8.25,8532,691059580
569094,2026-02-01,24.559,8.27,8568,691125906
569094,2026-03-01,103.464,8.35,8617,692933295
569094,2026-04-01,33.303,8.26,8627,689873999
569094,2026-05-01,21.299,8.31,8667,690574570
570670,2025-12-01,2.355,6.96,6150,144430303
570670,2026-01-01,4.699,6.93,6166,144120800
570670,2026-02-01,9.716,7.05,6209,144732871
570670,2026-03-01,10.353,7.02,6225,144423367
570670,2026-04-01,8.028,7.07,6257,144636639
570670,2026-05-01,3.563,7.04,6273,144327135
572802,2025-12-01,9.851,6.36,3428,439536801
572802,2026-01-01,16.67,6.36,3440,439048200
572802,2026-02-01,20.809,6.45,3461,440381949
572802,2026-03-01,13.475,6.39,3467,438931992
572802,2026-04-01,7.238,6.51,3490,440622288
572802,2026-05-01,4.51,6.46,3499,439536801
575264,2025-12-01,13.659,7.33,5030,569929498
575264,2026-01-01,12.544,7.39,5056,570895843
575264,2026-02-01,7.694,7.49,5088,572763423
575264,2026-03-01,3.629,7.51,5109,572831958
575264,2026-04-01,5.438,7.48,5123,571670289
575264,2026-05-01,15.878,7.41,5130,569436046
575299,2025-12-01,4.586,6.51,322,
575299,2026-01-01,11.278,6.53,323,
575299,2026-02-01,5.04,6.58,325,
575299,2026-03-01,2.916,6.67,327,
575299,2026-04-01,3.248,6.65,328,
575299,2026-05-01,2.368,6.63,329,
575813,2025-12-01,1.277,7.96,545,225522628
